"지진ID","지진번호","구분","구분명","전송시각","진원시","위도 (단위:`N)","경도 (단위:`E)","규모 (리히터 기준)","진앙지","진앙지2","참고사항","수정사항","표출여부","확인시간","이벤트 파형 파일명","등록일자","지진번호(기상청)","발표차수(기상청)","내륙해역구분","남북한구분","진도분류","시도별 진도등급","행정구역별 진도등급 URL","격자별 진도등급 URL","진도 MAP 이미지 URL","진앙지도 이미지URL","행정구역별 진도등급 XML 파일명","격자별 진도등급 XML 파일명","진도 MAP 이미지명","진앙지도 이미지명","깊이 (단위:KM)"
"201810000297","","3","국외지진","20180902005520","20180902004400","28.1","140.5","5.7","일본 시즈오카현(혼슈) 시즈오카 남남동쪽 790km 해역","","국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.","","Y","","","2018-09-02 00:56:06.0","2018002580","1","","","","","","","","","","","","","460"
"201810000286","","3","국외지진","20180829130902","20180829125159","-22.2","170","7","뉴칼레도니아 헌터섬 서쪽 212km 해역","","국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.","","Y","","","2018-08-29 13:10:06.0","2018002541","1","","","","","","","","","","","","","10"
"201810000283","","1","지진정보","20180829050441","20180829050129","37","129.32","2.5","경북 울진군 서쪽 7km 지역","","지진피해 없을 것으로 예상됨","","Y","","","2018-08-29 05:05:07.0","2018002530","1","","","","","","","","","","","","","11"
"201810000273","","3","국외지진","20180826075600","20180826071326","34.67","46.21","6.1","이란 케르만샤 북서쪽 87km 지역","","국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.","","Y","","","2018-08-26 07:56:06.0","2018002497","1","","","","","","","","","","","","","10"
"201810000270","","1","지진정보","20180824213126","20180824212824","34.33","127.42","2.1","전남 고흥군 남남동쪽 34km 해역","","지진피해 없을 것으로 예상됨","","Y","","","2018-08-24 21:32:06.0","2018002484","1","","","","","","","","","","","","","18"
"201810000267","","3","국외지진","20180824184023","20180824180406","-11.04","-70.82","7.1","페루 리마 동쪽 690km 지역","","국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.","","Y","","","2018-08-24 18:41:06.0","2018002483","1","","","","","","","","","","","","","610"
"201810000265","","1","지진정보","20180824030406","20180824025716","37.92","125.68","2.6","북한 황해남도 해주 남남서쪽 14km 지역","","자연지진으로 분석됨","","Y","","","2018-08-24 03:05:06.0","2018002475","1","","","","","","","","","","","","","12"
"201810000258","","3","국외지진","20180822070247","20180822063142","10.74","-62.91","7.3","베네수엘라 카루파노 동북동쪽 38km 해역","","국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.","","Y","","","2018-08-22 07:03:06.0","2018002452","1","","","","","","","","","","","","","123"
"201810000251","","3","국외지진","20180820002253","20180819235627","-8.35","116.63","6.9","인도네시아 롬복 북동쪽 48km 지역","","국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.","","Y","","","2018-08-20 00:23:06.0","2018002407","1","","","","","","","","","","","","","20"
"201810000249","","3","국외지진","20180819133714","20180819131021","-8.33","116.58","6.3","인도네시아 롬복 북북서쪽 22km 지역","","국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.","","Y","","","2018-08-19 13:38:06.0","2018002397","1","","","","","","","","","","","","","8"
"201810000244","","3","국외지진","20180818093923","20180818082225","8.79","-83.14","6.1","코스타리카 산호세 남동쪽 162km 지역","","국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.","","Y","","","2018-08-18 09:40:06.0","2018002378","1","","","","","","","","","","","","","16"
"201810000240","","3","국외지진","20180817034634","20180817032200","23.5","143.4","6.6","일본 시즈오카현(혼슈) 시즈오카 남남동쪽 1365km 해역","","국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.","","Y","","","2018-08-17 03:47:06.0","2018002364","1","","","","","","","","","","","","",""
"201810000235","","1","지진정보","20180815030704","20180815030159","37.3","130.92","2.7","경북 울릉군 울릉도 남쪽 21km 해역","","지진피해 없을 것으로 예상됨","","Y","","","2018-08-15 03:08:06.0","2018002339","1","","","","","","","","","","","","","34"
"201810000224","","1","지진정보","20180810214522","20180810214119","33.21","127.53","2.4","제주 서귀포시 동쪽 90km 해역","","지진피해 없을 것으로 예상됨","","Y","","","2018-08-10 21:46:06.0","2018002292","1","","","","","","","","","","","","",""
"201810000219","","1","지진정보","20180809002850","20180809002308","37.03","125.27","2.1","충남 태안군 서격렬비도 북북서쪽 53km 해역","","지진피해 없을 것으로 예상됨","","Y","","","2018-08-09 00:29:06.0","2018002270","1","","","","","","","","","","","","",""
"201810000218","","1","지진정보","20180809002511","20180809002124","37.03","125.3","2.1","충남 태안군 서격렬비도 북북서쪽 51km 해역","","지진피해 없을 것으로 예상됨","","Y","","","2018-08-09 00:26:06.0","2018002268","1","","","","","","","","","","","","",""
"201810000210","","3","국외지진","20180805211616","20180805204634","-8.27","116.46","7","인도네시아 롬복 북서쪽 35km 지역","","국내영향 없을 것으로 예상됨. 위 자료는 미지질조사소(USGS) 분석결과임.","","Y","","","2018-08-05 21:17:06.0","2018002234","1","","","","","","","","","","","","","11"
"201810000192","","3","국외지진","20180729081229","20180729074737","-8.33","116.49","6.4","인도네시아 롬복 북서쪽 27km 지역","","국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.","","Y","","","2018-07-29 08:13:06.0","2018002128","1","","","","","","","","","","","","","8"
"201810000173","","1","지진정보","20180722140258","20180722135911","33.43","125.93","2.6","제주 제주시 서쪽 56km 해역","","지진피해 없을 것으로 예상됨","","Y","","","2018-07-22 14:03:06.0","2018002012","1","","","","","","","","","","","","","16"
"201810000171","","1","지진정보","20180721233421","20180721233047","34.47","127.25","2.2","전남 고흥군 남남서쪽 16km 해역","","지진피해 없을 것으로 예상됨","","Y","","","2018-07-21 23:35:06.0","2018002008","1","","","","","","","","","","","","","13"
"201810000165","","1","지진정보","20180720123257","20180720122933","35.84","129.79","2.3","경북 포항시 남구 동남동쪽 43km 해역","","지진피해 없을 것으로 예상됨","","Y","","","2018-07-20 12:33:06.0","2018001969","1","","","","","","","","","","","","","21"
"201810000164","","1","지진정보","20180720121727","20180720121433","36.01","126.16","2.4","전북 군산시 어청도 남동쪽 21km 해역","","지진피해 없을 것으로 예상됨","","Y","","","2018-07-20 12:18:06.0","2018001965","1","","","","","","","","","","","","","20"
"201810000159","","1","지진정보","20180719055613","20180719055211","35.83","129.8","2.5","경북 포항시 남구 동남동쪽 44km 해역","","지진피해 없을 것으로 예상됨","","Y","","","2018-07-19 05:57:06.0","2018001916","1","","","","","","","","","","","","","23"
"201810000157","","1","지진정보","20180717202310","20180717201912","35.91","127.81","2.7","전북 무주군 남동쪽 17km 지역","","지진피해 없을 것으로 예상됨","","Y","","","2018-07-17 20:24:06.0","2018001889","1","","","","","","","","","","","","",""
"201810000148","","3","국외지진","20180707203050","20180707202300","35.1","140.6","6","일본 지바현(혼슈) 지바 남동쪽 72km 해역","","국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.","","Y","","","2018-07-07 20:31:06.0","2018001728","1","","","","","","","","","","","","","50"
"201810000145","","1","지진정보","20180704044244","20180704043940","37.3","127.7","2.1","경기 여주시 동쪽 6km 지역","","지진피해 없을 것으로 예상됨","","Y","","","2018-07-04 04:43:06.0","2018001601","1","","","","","","","","","","","","","10"
"201810000141","","1","지진정보","20180701153626","20180701153322","37.63","129.48","2.2","강원 삼척시 북동쪽 34km 해역","","지진피해 없을 것으로 예상됨","","Y","","","2018-07-01 15:37:06.0","2018001547","1","","","","","","","","","","","","","18"
"201810000139","","1","지진정보","20180628210939","20180628210326","36.99","125.25","2.2","충남 태안군 서격렬비도 북북서쪽 50km 해역","","지진피해 없을 것으로 예상됨","","Y","","","2018-06-28 21:10:06.0","2018001482","1","","","","","","","","","","","","",""
"201810000138","","1","지진정보","20180628184645","20180628184300","38.18","127.34","2.7","강원 철원군 북북동쪽 4km 지역","","지진피해 없을 것으로 예상됨","","Y","","","2018-06-28 18:47:06.0","2018001479","1","","","","","","","","","","","","","9"
"201810000131","","1","지진정보","20180620231207","20180620230649","34.9","124.81","2.1","전남 신안군 흑산면 서북서쪽 66km 해역","","지진피해 없을 것으로 예상됨","","Y","","","2018-06-20 23:13:06.0","2018001272","1","","","","","","","","","","","","","14"
"201810000129","","3","국외지진","20180618080628","20180618075800","34.8","135.6","5.9","일본 오사카부(혼슈) 오사카 북동쪽 15km 지역","","국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.","","Y","","","2018-06-18 08:07:06.0","2018001197","1","","","","","","","","","","","","","10"
"201810000127","","1","지진정보","20180616210931","20180616210525","37.19","129.08","2.3","강원 삼척시 남남서쪽 30km 지역","","지진피해 없을 것으로 예상됨","","Y","","","2018-06-16 21:10:06.0","2018001180","1","","","","","","","","","","","","",""
"201810000125","","1","지진정보","20180615111226","20180615111002","36.39","128.49","2.1","경북 의성군 서북서쪽 19km 지역","","지진피해 없을 것으로 예상됨","","Y","","","2018-06-15 11:13:06.0","2018001140","1","","","","","","","","","","","","","14"
"201810000121","","3","국외지진","20180612050348","20180612045400","31.2","131.5","5.5","일본 미야자키현(규슈) 미야자키 남쪽 79km 해역","","국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.","","Y","","","2018-06-12 05:04:06.0","2018001074","1","","","","","","","","","","","","","30"
"201810000119","","1","지진정보","20180609174144","20180609173846","35.87","129.73","2.3","경북 포항시 남구 동남동쪽 37km 해역","","지진피해 없을 것으로 예상됨","","Y","","","2018-06-09 17:42:06.0","2018001032","1","","","","","","","","","","","","","18"
"201810000114","","1","지진정보","20180531165340","20180531163815","38.53","127.68","2.8","북한 강원 회양 남남동쪽 21km 지역","","자연지진으로 분석됨","","Y","","","2018-05-31 16:54:06.0","2018000800","1","","","","","","","","","","","","","8"
"201810000113","","1","지진정보","20180531001752","20180531001322","36.22","129.38","2.6","경북 포항시 북구 북쪽 20km 지역","","지진피해 없을 것으로 예상됨","","Y","","","2018-05-31 00:18:06.0","2018000775","1","","","","","","","","","","","","","17"
"201810000111","","3","국외지진","20180528031514","20180528025000","45.27","124.71","5.7","중국 길림성 송원시 북서쪽 17km 지역","","국내영향없음. 위 자료는 중국지진국(CEA) 분석결과임.","","Y","","","2018-05-28 03:16:06.0","2018000674","1","","","","","","","","","","","","","13"
"201810000110","","3","국외지진","20180525212748","20180525211300","36.9","138.5","5.1","일본 나가노현(혼슈) 나가노 북동쪽 39km 지역","","국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.","","Y","","","2018-05-25 21:28:06.0","2018000640","1","","","","","","","","","","","","","4"
"201810000107","","1","지진정보","20180522001555","20180522001241","36.37","129.49","2.2","경북 영덕군 동남동쪽 12km 해역","","지진피해 없을 것으로 예상됨","","Y","","","2018-05-22 00:16:06.0","2018000545","1","","","","","","","","","","","","","18"
"201810000105","","1","지진정보","20180520140226","20180520135831","34.16","125.61","2","전남 신안군 흑산면 남남동쪽 56km 해역","","지진피해 없을 것으로 예상됨","","Y","","","2018-05-20 14:03:06.0","2018000516","1","","","","","","","","","","","","","10"
"201810000103","","1","지진정보","20180514021214","20180514020738","33.62","125.58","2.5","제주 제주시 고산 서북서쪽 65km 해역","","지진피해 없을 것으로 예상됨","","Y","","","2018-05-14 02:13:06.0","2018000377","1","","","","","","","","","","","","","16"
"201810000102","","3","국외지진","20180512104923","20180512102900","36.6","137.9","5.1","일본 나가노현(혼슈) 나가노 서남서쪽 27km 지역","","국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.","","Y","","","2018-05-12 10:50:06.0","2018000357","1","","","","","","","","","","","","","10"
"201800000330","","1","지진정보","20180502123700","20180502123436","36.56","127.64","2.5","충북 보은군 북서쪽 11km 지역","","지진피해 없을 것으로 예상됨","","Y","","","2018-05-02 12:39:06.0","2018101218","1","","","","","","","","","","","","","11"
"201800000327","","3","국외지진","20180502085800","20180502084706","24.05","122.23","5.5","대만 화롄 동쪽 70km 해역","","국내영향없음. 위 자료는 대만기상국(CWB) 분석결과임.","","Y","","","2018-05-02 08:59:06.0","2018101211","1","","","","","","","","","","","","","10"
"201800000323","","1","지진정보","20180501191200","20180501190905","35.77","129.2","2","경북 경주시 남쪽 8km 지역","","9.12 지진의 여진임 피해 없을 것으로 예상함","","Y","","","2018-05-01 19:13:06.0","2018101201","1","","","","","","","","","","","","","15"
